is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLM,wc_LLM,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1,42,2,,,1,0,1,0,0,0,2,,259970
1,,3,,1,1,,,,,,2,,259971
1,32,5,5,3,1,,,,1,,4,Bành Văn Trân,259972
1,44.5,4,4,3,1,0,1,1,1,0,2,Ngã 4 HTPhát NVLinh,259973
1,,3,,2,1,,1,1,1,,2,,259974
1,,4,,,1,1,1,,1,1,3,,259976
1,,,,,1,0,1,,,,2,Gò Dầu,259977
1,60,2,,2,1,0,1,0,0,0,2,,259989
1,12.25,2,4,2,1,,1,,,,2,Vĩnh Viễn,259993
1,36,5,5,3,1,0,1,0,1,0,4,Hẻm Bành Văn Trân,259994
1,86,5,5,4,1,0,1,0,1,1,4,Huỳnh Tấn Phát,259995
1,30,3,,3,1,,1,1,,,3,Đường số 3,259997
1,,2,,2,,,1,,1,,2,Phan Huy Ích,260002
1,64,5,5,5,1,,,1,,1,2,Bùi Quang Là,260009
1,60,,,,1,,1,,,,0,Tô Ký,260011
1,119.6,4,4,5,1,,,,,1,3,Nguyễn Hữu Cảnh,260013
1,29,4,4,,1,,,,,1,4,CMT8,260016
1,38.5,2,2,2,,,,,,,2,Quang Trung,260018
1,40,4,,,,,1,,,,3,Lê Trực,260020
1,87,4,4,3,,1,1,,,,3,,260023
1,,,,,1,,1,,,,0,Nguyễn Văn Quá,260025
1,50,3,3,3,1,,1,,1,,1,Hoàng Hoa Thám,260028
1,87,3,,2,,,,1,,,0,Đường Võ Chí Công,260030
1,115,18,18,,1,,,1,1,,5,Đường Số 3,260045
1,64,2,,2,,,1,,,1,2,Đường số 9,260046
1,30,2,2,2,,,1,1,,,2,XUÂN DIỆU,260049
1,48,2,,2,1,,1,,,,2,Lạc Long Quân,260050
1,,3,,3,1,,,1,1,,4,ĐẤT THÁNH,260051
1,,1,,2,1,0,1,0,0,0,2,Quang Trung,260061
1,73,3,,2,,,,,,,2,Trần Quý Cáp,260062
1,84,4,,3,1,,1,,,1,4,Tên Lửa,260070
1,160,2,4,2,1,,,,,1,1,,260075
1,60,2,4,,1,,1,,,,2,Thành Thái,260084
1,25,2,5,3,,,,,,1,3,,260086
1,48,6,,,,,1,,,1,5,Phú Lộc Nghĩa Phát Bành Văn Trân,260087
1,80,,,,1,1,1,,,,0,Lê Văn Lương,260091
1,36,3,3,2,1,,,,,,0,Nguyễn Văn Công,260108
1,,,,,1,,,,,,4,Lạc Long Quân,260109
1,85.5,4,4,,1,,,,,1,3,Nguyễn Văn Lượng,260111
1,53,3,7,3,1,0,1,1,1,1,2,Lý Thường Kiệt,260117
1,50,1,,,,,,1,,,,,260122
1,,2,,,1,0,1,,1,,2,Nguyễn Sỹ Sách,260130
1,200,,,,,,1,,,,3,Tỉnh lộ 822,260132
1,200,,,,,,1,,,,3,Tỉnh lộ 822,260133
1,,7,7,,,,1,1,1,1,3,Hoàng Diệu,260139
1,50,4,4,3,,,,1,1,,3,Ni Sư Huỳnh Liên,260141
1,44.5,3,3,3,1,0,1,0,0,1,3,LÊ VĂN SỸ & TRẦN QUANG DIỆU,260144
1,45,2,,2,1,,,,,,2,Lê Quang Định,260145
1,50,4,4,3,,,,1,1,,3,Ni Sư Huỳnh Liên,260148
1,75,,,,1,,,,,,,Phan Văn Trị,260153
1,176,3,,,1,,,,,,1,Lê Quang Định,260157
1,,,,,,1,,,,,0,,260158
1,48,6,,,,,1,,,1,5,Phú Lộc Nghĩa Phát Bành Văn Trân,260159
1,60,,,,,,,,,,4,Âu Cơ,260169
1,60,4,,,1,,,,,1,,Âu Cơ,260173
1,37,1,,,,,1,1,,,,Song Hành,260176
1,250,8,9,1,1,0,1,1,0,1,4,đường số 29 Phường bình an quận 2,260181
1,30,3,8,3,1,0,1,0,0,1,5,Nguyễn Tri Phương,260185
1,58.08,2,2,2,1,0,1,0,0,0,2,Trần Bình Trọng,260186
1,48,2,3,1,1,,,1,1,,1,Hoàng Văn Thụ,260193
1,45,2,5,3,,,,,,,2,Tăng Bạt Hổ,260196
1,66,3,,4,1,,,,,,3,Quang Trung,260200
1,20,3,3,4,1,,,,1,,4,,260205
1,24,2,3,3,1,0,1,0,0,0,3,CMT8,260206
1,35,4,4,2,,,,,1,,2,Nguyễn Kiệm,260207
1,88,4,4,2,1,,,,,,2,Lê Lợi,260209
1,,2,,2,1,,1,,,,2,Phan Huy Ích,260210
1,42,,,,,,,,,1,3,CMT8,260211
1,42,,,,,,,,,1,3,CMT8,260212
1,42,,,,1,,,,,,2,Đường 18D,260219
1,162,,,,1,,,,,,,Lê Quang Định,260220
1,2000,,,,,,1,,,,0,đường 80,260221
1,1100,,,,,,,1,,,1,BẾN VĂN ĐỒN,260226
1,50,2,2,2,1,0,1,0,0,0,2,Lã Xuân Oai,260254
1,50,2,,2,1,,,,,,2,Lã Xuân Oai,260255
1,140,,,,1,,1,,,,,Điện Biên Phủ,260259
1,85,5,5,,1,,,,,,3,Bạch Đằng,260260
1,,,2,,1,,1,,1,,2,Làng Tăng Phú,260272
1,38.5,3,,1,1,,,,,,3,Huỳnh Khương An,260275
1,68,,,,,,,,,,0,Hà Đặc,260280
1,87,5,,3,,,1,,,1,3,Võ Văn Ngân,260283
1,,3,,,1,1,1,,,,2,Vườn Lài,260288
1,58,4,,6,1,,1,1,,1,4,Quang Trung,260293
1,64,5,7,,1,,1,,,1,4,Trần Đình Xu,260295
1,100,6,6,6,1,0,1,1,0,0,3,Nguyễn Trãi,260296
1,,6,,,1,,,,,1,4,Huỳnh Mẫn Đạt,260297
1,,5,,,1,,,,1,,4,,260298
1,,4,7,1,1,,1,,,,4,Võ Văn Tần,260299
1,985,,,,1,,1,0,0,0,0,Nguyễn Văn Bứa,260300
1,156,,,,1,,,,,,7,Chu Văn An,260304
1,37,3,,3,1,,,,,1,2,Nguyễn Kiệm,260306
1,65,,,,1,,1,,,,,Bạch Đằng,260307
1,100,3,5,2,1,,,,,,2,Nguyễn Chí Thanh,260311
1,156.6,,,,,1,,1,,,2,,260328
1,66,3,3,2,1,,,,1,0,2,Đường số 7,260330
1,76,3,,2,,,1,1,,1,2,Đường Cộng Hòa,260332
1,42,2,,2,1,,,,,,2,TÂN BÌNH,260339
1,64,5,5,5,1,,,1,,1,3,Phan Huy Ích,260341
1,90,3,3,2,1,,,,,,2,Lê Đức Thọ,260342
1,73,4,,4,1,,1,,,1,2,Cầu Xây 2,260347
1,73,4,,4,1,,1,,,1,2,Cầu Xây 2,260348
1,77.7,4,7,,1,,1,,,,3,Hồ Văn Long,260349
1,58,4,4,3,1,0,1,0,0,0,2,Trần Bình Trọng,260362
1,60,,,,1,,,,1,1,2,Tỉnh Lộ 10,260363
1,30,,,,1,,,,,,2,Trương Phước Phan,260364
1,105,,,,1,,1,1,,,2,Tô Ký,260365
1,,3,,4,1,,,,,,4,CMT8,260366
1,36,12,12,12,1,,,1,,1,3,Điện Biên Phủ,260369
1,23,,,,1,,,,,,,Phan Văn Hân,260372
1,85,,,,,,,,,,0,đường số 4C,260383
1,86,2,,,,1,1,,,,24,Nguyễn Lương Bằng,260387
1,161,,,,1,0,1,0,0,0,1,Huỳnh Thị Quyến,260397
1,200,,,,1,,1,,1,,2,đường số 27,260406
1,40,4,4,4,1,1,1,,1,,2,,260413
1,34,,,,1,,,,1,,2,MÃ LÒ,260415
1,72,4,5,5,1,0,1,0,1,1,3,HƯƠNG LỘ 2,260417
1,,3,6,3,1,0,1,,,,3,Bùi Đình Túy,260418
1,45,,,,1,,1,,,,2,P3,260427
1,158.6,3,5,3,,,1,,,,3,,260430
1,90,3,,,,,1,,,,2,Huỳnh Thị Hai,260442
1,90,3,,4,1,,,1,,1,2,Quang Trung,260452
1,53,5,7,6,1,1,1,1,1,1,2,Cao Thắng,260453
1,,4,4,3,1,,1,,1,,2,Quang Trung,260456
1,48,4,4,4,1,0,1,0,1,1,2,ĐẤT MỚI,260463
1,48,4,4,4,1,0,1,0,1,1,2,ĐẤT MỚI,260464
1,36,,,,1,,1,,,,2,ĐẤT MỚI,260465
0,40,3,3,3,1,0,0,0,,0,2,Lê Văn Thọ,260466
1,48,,,,1,,1,,,1,2,LÊ VĂN QUỚI,260467
1,48,4,4,4,1,0,1,0,0,1,2,Miếu Gò Xoài,260469
1,135,3,3,,,,,1,,,,Thảo Điền,260472
1,31.6,,,,1,,,,,,2,SỐ 18B,260473
1,58,4,4,4,1,0,1,0,0,1,2,Miếu Gò Xoài,260476
1,58,4,4,4,1,0,1,0,0,1,2,Miếu Gò Xoài,260477
1,33.25,,,,1,,,,1,,2,Đường Số 1 Mã Lò,260478
1,68,4,4,4,1,0,1,0,0,1,2,LÊ VĂN QUỚI,260480
1,,2,,2,1,0,1,1,1,0,2,đường ô tô tránh nhau,260482
1,943,,,,1,,,,,,,HƯƠNG LỘ 2,260483
1,44,,,,1,,,,,,2,SỐ 4 LÔ TƯ,260484
1,30,3,,,1,,,,,,4,Hồ Thị Kỷ,260485
1,54,3,3,4,1,,,1,,1,2,Nguyễn Thị Thập,260486
1,220,,,,,,1,,,,0,Tô Ký,260487
1,50,3,,2,1,,,,,,2,Lê Quang Định,260488
1,60,3,3,3,1,,,1,1,1,2,,260493
1,48,2,4,2,,,,,,,2,Phạm Thế Hiển,260495
1,100,,,,,,,,,,0,Bưng Ông Thoàn,260496
1,88,2,5,2,,,,1,1,,2,,260497
1,48,2,4,2,,,,,,,2,Lê Bôi,260498
1,48,2,4,2,,,,,,,2,Phạm Thế Hiển,260499
1,85,4,4,5,1,,,,,,3,Thống Nhất,260500
1,52,10,10,10,,,1,,1,1,5,Nguyễn Lâm,260502
1,48,2,4,2,1,,1,,,,2,Nguyễn Sĩ Cố,260503
1,23,2,,2,1,,,,,,3,Lê Văn Quới,260504
1,48,2,4,2,0,0,1,0,0,0,2,Bình Đức,260506
1,36,3,3,2,,,1,,1,,2,Thống Nhất,260509
1,,1,1,,,,,1,,,,Nguyễn Đức Thuận,260514
1,169,4,,,1,,1,,,,3,Đường 26 Linh Đông,260524
1,169,4,,,1,,1,,,,3,Đường 26 Linh Đông,260525
1,18,,,,1,1,,,,,3,Nơ Trang Long,260542
1,52,,,,1,,,,,,3,Tây Lân,260545
1,63,3,3,3,1,,,,,,2,Hoàng Hoa Thám,260546
1,24,2,3,3,1,0,1,,,,3,CMT8,260547
1,26,2,,2,1,,,1,,,3,NGUYỄN ĐÌNH KHƠI,260548
1,,4,,1,1,1,1,1,1,1,5,Nguyễn Đình Chiểu,260553
1,75,4,,5,1,,,,,1,2,,260554
1,64,3,,4,1,,,,1,1,2,,260555
1,3.88,3,3,2,1,0,1,0,0,1,2,GIÁP QUẬN 1,260556
1,,4,4,3,,,,,1,,3,Nguyên Hồng,260557
1,920,,0,,1,,1,,,,,Hương Lộ 2,260560
0,150,0,0,0,1,0,1,0,,0,0,"Bình Lợi, Bình Chánh",260565
1,107.4,,,,,,1,,,,,Đường Số 4,260576
1,49.5,4,4,,1,,,,,,3,Bạch Đằng,260579
1,22,,,,,,1,,,,2,Đồng Nai,260581
1,68,,,,1,1,,,,,0,Trường Sa,260585
1,135,3,,,1,,1,,,,2,Dương Thị Mười,260589
1,80,5,5,4,1,,,,,1,3,,260597
1,176,4,4,,,,,,1,,3,Phạm Văn Đồng,260600
1,30,3,4,,1,,,,,,1,Nguyễn Văn Công,260602
1,83,4,4,4,,,,,1,1,2,đường 27,260604
1,48,2,4,2,1,,,,,,2,Phú Định,260605
1,48,2,4,2,1,,1,,,,2,Hoàng Sĩ Khải,260606
1,48,4,6,3,,,1,,,,2,Hoàng Văn Hợp,260608
1,48,4,6,3,1,,1,,,,3,Dương Bá Cung,260610
1,48,2,4,3,,,1,,,,2,Tạ Mỹ Duật,260612
1,288,4,4,5,1,,,1,,1,4,Huỳnh Văn Nghệ,260622
1,65,3,5,3,1,,,,1,,2,Huỳnh Tấn Phát,260629
1,27,2,2,2,1,,,1,1,,2,GÒ VẤP,260636
1,85,7,7,,,,,,,,2,Tân Thuận Đông,260640
1,70,,,,,,,,,,2,Trường Sa,260641
1,65,4,4,4,1,0,1,0,1,1,4,CMT8,260650
1,42,2,3,,1,,,,,,2,Vườn Chuối,260653
1,101,3,,2,1,1,1,,,,2,Tân Kỳ Tân Quý,260657
1,101,3,,2,1,1,1,,,,2,Tân Kỳ Tân Quý,260658
1,250,,,,,,,1,1,1,2,Mặt Tiền đường số 51,260659
1,145.9,5,,,1,,1,,,1,4,Hoàng Văn Thụ,260660
1,90,,,,,,,,,,0,Đại lộ Phạm Văn Đồng,260664
1,,4,,4,,1,,1,1,1,4,Bội Dư,260667
1,90,,,,1,,,,1,,6,ĐƯỜNG DƯƠNG QUẢNG HÀM,260670
1,65,4,4,4,1,0,1,0,0,0,2,Nguyễn Văn Công,260672
1,80,,,,1,,,,,,0,Phan Văn Trị,260673
1,90,3,3,2,1,,,,,,2,Nguyễn Văn Lượng,260675
1,60,4,5,,1,,,,,,3,Lê Đức Thọ,260676
1,36,,,,1,,,,1,,2,NGUYỄN OANH,260678
1,36,,,,1,,,,1,,2,NGUYỄN OANH,260679
1,58.5,,,,,,,,,,1,Thống Nhất,260682
1,125,,,,1,,,,1,1,2,Đường Lê Văn Thọ,260689
1,80,4,4,3,1,0,1,0,1,0,2,Linh Đông,260691
1,58,4,4,,1,1,1,,,,3,,260692
1,65,5,5,5,1,,,,1,1,3,Nguyễn Thái Sơn,260695
1,700,,0,,,,1,,,,,Ao Đôi,260697
1,90,4,,,1,,1,,,1,3,Lâm Thị Hố,260703
1,,3,,3,1,,,1,,1,2,Trương Quốc Dung & Hoàng Diệu,260708
1,43.5,4,4,3,1,,,1,1,1,3,,260709
1,53,3,3,3,1,0,1,1,0,1,2,Lý Thường Kiệt,260714
1,69,3,,,1,,1,,,,2,Đường Đông Bắc,260715
1,110,,,,1,,,,1,,6,Đường Lê Thị Hồng Gò Vấp,260718
1,100,2,,1,1,,,,,,1,Huỳnh Tấn Phát,260721
1,120,5,6,3,,,,,,,2,đường số 17,260722
1,234,,,,1,,1,,,,,Nguyễn Xí,260723
1,196,7,7,1,1,,,,,,5,Nguyễn Xí,260724
1,66,,,,1,,,,,,2,đường số 2,260725
1,75.3,3,,2,,,,,,,3,Lò Gốm,260734
1,95,5,5,5,1,0,1,0,0,0,3,Lê Đức Thọ,260735
1,60,4,4,4,1,,,,1,1,4,Trần Kế Xương,260743
1,,4,,,1,1,1,,,,3,Gò Dầu,260748
1,125,3,,2,,,,1,,,,Phạm Hữu Lầu,260750
1,60,,,,,,1,,,,0,Nguyễn Hoàng,260752
1,,4,,3,1,,,,,1,2,Đường Số 9,260754
1,40,4,4,1,1,,,,,1,2,LÊ VĂN SỸ,260756
1,82,,,,,,,,,,2,Đường 147 Phước Long B quận 9,260760
1,67,2,,2,,,,1,,,,Đường Võ Chí Công,260764
1,200,4,,4,,,,1,1,,2,Đường Liên Phường P. Phước Long B TP. Thủ Đức,260767
1,64,3,5,3,1,,,,,1,3,Quang Trung,260790
1,160,5,5,,1,,,1,,,3,Ba Vân,260792
1,72,5,,6,1,,,,,1,2,Huỳnh Tấn Phát,260794
1,634,,,,,,1,,,,0,Đinh Tân Khai,260804
1,56,4,,5,,,1,,,,3,,260814
1,68,2,2,3,1,,,,1,,2,Nguyễn Thị Búp,260822
1,31.5,2,4,2,1,,,,,,2,Huỳnh Khương An,260840
1,63,,,,1,,,,,,,Minh Phụng,260844
1,37,2,,2,1,0,1,0,0,0,2,HT17,260845
1,,,,,,,,,,,0,,260848
1,62,,,,1,,,,,,4,Tỉnh Lộ 10,260851
1,40,3,4,2,1,0,1,0,1,0,3,Lũy Bán Bích,260853
1,32,2,,2,1,,1,,,,1,Quang Trung,260866
1,938,2,,,,,1,,,,2,,260870
1,60,2,,2,1,,,,,,,Lê Đức Thọ,260880
1,60,,,,,1,1,,1,1,4,Tô Ngọc Vân,260881
1,,2,,2,,,1,,,,0,,260884
1,180,2,,,1,,1,,,,2,Xô Viết Nghệ Tĩnh,260886
1,,,,,1,1,1,,1,1,3,đường Vòng cung Tây Bắc,260887
1,56,4,,5,1,,1,,,1,4,Thống Nhất,260889
1,135,,,,1,,,,,,,Ấp Chiến Lược,260890
1,40,2,,2,1,,1,,1,,2,Đường Hiệp Thành,260891
1,,,,,1,,1,,,1,3,Nguyễn Sỹ Sách,260896
1,100,,,,,,,,,,0,,260897
1,50,4,,5,1,,1,,,1,4,đường vườn lài,260899
1,100,3,,2,1,1,1,,,,2,Đường TKTQ,260903
1,,4,,,1,1,1,,,,3,Đoàn Giỏi,260904
1,62,,,,1,,,,1,,3,Tỉnh Lộ 10,260906
1,56,4,4,5,1,0,1,0,0,0,2,,260907
1,31,2,,2,1,,,,,,2,Hoàng Việt,260910
1,18,,,,,,,,,,0,Hồng Bàng,260911
1,62,4,4,4,1,0,1,0,0,1,2,LÊ VĂN QUỚI,260914
1,71.5,,,,1,,,,,,2,TỈNH LỘ 10,260915
1,100,6,6,,1,,,1,,,3,Xô Viết Nghệ Tĩnh,260916
1,33,,,,1,,1,,1,,2,LÊ VĂN QUỚI,260921
1,175,,,,1,,,1,1,,3,Bùi Hữu Nghĩa,260922
1,23.3,3,,4,1,,,,,1,3,Hoàng Văn Thụ,260923
1,48,2,,2,1,,,,,1,2,Quang Trung,260924
1,,4,5,5,1,,,,,,4,Lê Trong Tấn,260925
1,67.2,,,,1,,,,,,2,Dương Đức Hiền,260926
1,45,3,,,,,,1,,,2,Tân Phú,260927
1,68,2,2,,,,,,,,2,Dương Đức Hiền,260928
1,62,2,,2,1,,,1,,,2,Tân Hương Độc Lập,260929
1,85,3,,,,,,,,,1,Thạch Lam,260930
1,33,2,,2,,,,,,,2,Nguyễn Minh Châu,260931
1,40,4,4,,,,1,1,1,1,4,"Tên Lửa, Bình Tân",260932
1,100,4,,,1,,,,,1,4,"Đường số 44, phường Tân Tạo, Quận Tân Bình",260933
1,52,4,4,5,1,,,,,1,3,"Bình Hưng Hòa B, Bình Tân, TP HCM",260934
1,,3,,3,1,0,1,0,1,1,2,Lũy Bán Bích,260935
1,48,2,2,2,1,,,,,,2,Đường Số 10,260937
1,437,3,,,,,,,,,3,,260938
1,80,2,,,1,,1,,,,,Tân Chánh Hiệp,260939
1,160,,,,,,1,,,,4,Phan Văn Hớn,260940
1,5,,,,1,,1,,1,1,4,Đường Tôn Thất Tùng,260942
1,36,,,,1,,,,,,2,Nguyễn Thái Sơn,260945
1,55,5,5,6,1,0,1,1,1,1,4,Hoàng Văn Thụ,260946
1,35,,,,1,0,1,,,,2,Vạn Kiếp,260949
1,55,5,5,5,1,0,1,0,0,1,4,Hoàng Hoa Thám,260950
1,75,4,4,3,1,,,,1,1,2,Đường 4 Hiệp Bình Phước Thủ Đức,260962
1,210,7,,,1,,,,,,2,Tỉnh Lộ 10,260966
1,68,1,2,1,1,,,,,,1,Đường Số 4,260967
1,130,,,,,,,,,,2,Lê Đình Cẩn,260970
1,212,,,,1,,1,,,,,Xuân Thới Thượng 2,260971
1,36,,,,1,,,,,,0,Nguyễn Thị Thập,260974
1,121,3,5,,1,,1,,1,1,2,Đình Phong Phú,260975
1,56,3,,4,0,,,1,0,1,2,Trần Xuân Soạn,260977
1,48,4,4,3,1,0,1,0,0,0,2,Đường 26 tháng 3,260979
1,810,100,,,,,,1,,1,5,Nguyễn Thị Thập,260981
1,235,36,36,,1,0,1,,,,3,Điện Biên Phủ,260982
1,40,2,,,1,,1,,,,2,Trần Thị Năm,260985
1,55,3,,4,1,,,,,1,2,Nguyễn Thị Thập,260994
1,46,,,,1,,,,,,3,Đường 3/2,260996
1,70,4,,,1,1,1,1,,1,4,Tô Hiến Thành,260998
1,109,4,,,1,,,,,,,ĐƯỜNG SỐ 10 LINH TRUNG,260999
1,,4,4,4,1,,,,,,5,,261005
1,84,,,,1,,,,,,,Đường Số 3,261006
1,198,,,,,,,,,,0,Hưng Hoá,261007
1,,3,,,1,,1,,,,2,Âu Cơ Thoại Ngọc Hầu Kênh Tân Hoá,261009
1,70,4,,,1,1,1,1,,1,4,Tô Hiến Thành,261010
1,75,0,0,0,0,0,0,0,,0,3,Phạm Văn Đồng,261011
1,87,,5,,1,,,,,,,Đường Chương Dương,261015
1,80,2,,2,,,,1,,,,Nguyễn Tất Thành,261026
1,34,2,,2,1,,1,,,,1,Giáp Gò Vấp,261028
1,64,,,,1,,1,,,,2,MIẾU GÒ XOÀI,261034
1,58,,,,1,,,,,,2,Số 3 Bình Long,261035
1,64,4,4,4,1,,,,,1,2,HƯƠNG LỘ 2,261039
1,64,,,,1,,,,,,1,TÂN HOÀ ĐÔNG,261041
1,84,,,,1,,,,,,2,LÊ VĂN QUỚI,261043
1,84,,,,1,,,,,,2,LÊ VĂN QUỚI,261044
1,40,3,4,4,1,0,1,0,0,1,5,Thích Quảng Đức,261047
1,100,5,5,6,,,,,1,1,5,,261055
1,37,1,1,,,,,1,,,,Song Hành,261060
1,,2,3,2,,,1,1,1,,2,,261066
1,157,,,,,,1,,1,1,5,đường số 8 Linh Chiểu Thủ Đức,261067
1,133,,,,1,,1,,1,,3,Lê Văn Quới,261072
1,100,,,,1,1,,,,,2,Hương lộ 3,261082
1,53,3,3,2,1,,,,,,2,Cách Mạng Tháng Tám,261083
1,923,6,6,6,1,0,1,0,0,1,2,Linh Trung,261085
1,80,4,,5,1,,,1,,1,2,Đường Nguyễn Văn Linh,261092
1,140,,,,1,,,,,,,Hoàng Hoa Thám,261095
1,,3,,3,1,,,1,1,1,3,Nguyễn Oanh,261096
1,30,,,,1,,1,1,,1,4,Tôn Thất Tùng,261107
1,330,10,10,10,1,0,1,,,,3,P Tân Thuận Tây,261108
1,85.5,4,7,4,1,0,1,1,1,1,3,Thạnh Mỹ Lợi,261110
1,0,4,0,0,1,0,1,0,1,1,3,Phạm Huy Thông,261117
1,85,5,5,6,1,,,,1,,3,Lê Đức Thọ,261118
1,85,5,5,6,1,,,,1,,3,Lê Đức Thọ,261119
1,24,4,4,2,,,,,,,2,Huỳnh Tấn Phát,261122
1,80,4,,5,0,,,1,0,1,2,Đường Tân Kiểng,261137
1,136,,,,1,,,,,,2,Nơ Trang Long,261138
1,45,4,4,4,1,0,1,1,0,0,3,Đinh Tiên Hoàng,261139
1,80,6,6,7,1,,,,,,5,ĐƯỜNG NHỰA,261142
1,80,6,6,7,1,,,,,,5,ĐƯỜNG NHỰA,261144
1,,4,,4,1,0,1,1,1,,5,Trần Thái Tông,261148
1,,4,4,3,1,,,,,,4,Nguyễn Thị Thập,261149
1,63,4,,5,1,,,,,1,4,Hoàng Hoa Thám,261151
1,82.5,2,,,,,,1,,,10,,261166
1,18,2,,,1,,1,,,,3,Ni Sư Huỳnh Liên,261174
1,120,,,,1,,,,,,6,Đinh Tiên Hoàng,261179
1,155,,,,1,,,,,,,Bùi Đình Túy,261180
1,85,,,,1,,,,,,2,Nguyễn Trãi,261182
1,62,,,,1,,,,,,,ĐƯỜNG CỐNG QUỲNH,261183
1,116,,,,1,,1,,1,1,2,Tô Ký P Trung Mỹ Tây Quận 12,261186
1,65,,,,1,0,1,,1,,2,Bùi Đình Túy,261187
1,28.375,5,5,5,1,0,1,0,1,0,4,Phùng Văn Cung,261188
1,42,2,2,2,,,,1,1,,2,Tân Sơn Nhì,261189
1,47,5,5,,1,,,,,1,4,Cô Bắc,261190
1,54,4,,2,1,,,1,1,1,1,Lê Đức Thọ,261191
1,45,4,4,5,1,,1,1,1,1,3,Vĩnh Viễn,261193
1,200,4,,4,,,,1,1,,2,Đường Liên Phường P. Phước Long B TP. Thủ Đức,261195
1,100,3,3,2,1,,,,,,2,Nguyễn Văn Khối,261196
1,60,2,3,2,1,,,,1,,2,Trường Chinh,261197
1,67,2,,2,,,1,1,,,0,Võ Chí Công,261199
1,60,2,3,1,,,,,,,2,,261200
1,50,1,2,1,,,1,1,,,0,Đường Võ Chí Công,261201
1,68,2,,2,,,,1,,,0,Đường Võ Chí Công,261202
1,85,,10,11,,,1,,1,,2,Tô Ngọc Vân,261203
1,30,4,,3,,,,,,1,4,,261205
1,92,4,6,5,1,,,,1,1,2,Đường Tân Quy,261208
1,92,4,6,5,1,,,,,1,2,Đường Tân Quy,261209
1,40.6,4,4,4,1,,,,1,1,4,Đường Xóm Chiếu,261211
1,56,,,,1,,,,,,3,Phạm Văn Đồng,261214
1,270,4,,,,,,,,,3,Nguyễn Ảnh Thủ,261218
1,,,,,,1,,1,,,,,261224
1,92,,,,1,,1,,,,0,Võ Văn Vân,261231
1,250,,,,1,,,,,,2,Âu Cơ,261237
1,70,3,,,,,,,,,3,Minh Phụng,261241
1,74,,,,1,,1,,,,,Nguyễn Thần Hiến,261244
1,75,,,,1,,,,1,,2,Đường Bình Thành,261245
1,100,4,4,3,1,,1,1,1,1,3,Đường Số KDC SADECO PHƯỚC KIỂN,261246
1,67.2,2,,1,,,,,,,,Trần Xuân Soạn,261247
1,40,5,5,6,1,1,1,,1,1,7,MT Phạm Văn Đồng,261248
1,79,3,3,3,1,0,1,0,0,1,2,Nguyễn Đình Chính,261249
1,50,3,,2,1,,,,,,2,Đường 48 Hiệp Bình Chánh,261252
1,,2,,2,1,,,,1,1,4,Đường Lê Văn Lương,261253
1,44,,,,1,,,,,,2,VÕ VĂN NGÂN,261254
1,30.25,5,5,4,1,,,,,,,Đường Trần Xuân Soạn,261255
1,25.2,2,2,1,,,,,,,2,Đường Mai Văn Vĩnh,261256
1,87.2,,,,,0,1,,,,2,Mai Văn Vĩnh,261257
1,65.25,4,6,5,1,,,,1,1,2,Huỳnh Tấn Phát,261258
1,36,2,,2,1,,,,,,2,"Sư Vạn Hạnh, Trần Phú, Hùng Vương, Lê H Phong",261259
1,52,4,,2,1,,1,,,,2,Đường Lý Phục Man,261261
1,,4,,4,,1,1,,1,1,5,Sông Vàm Thuật,261263
1,52,3,3,2,1,,,,,,2,Tô Hiến Thành,261264
1,70,,,,1,1,1,,,,0,Hương Lộ 2,261265
1,85,3,4,3,1,0,1,1,1,0,2,Đường Liên Phường,261269
1,32,3,3,2,1,0,1,0,1,1,2,Lữ Gia,261272
1,42.4,2,2,2,1,1,1,,,,2,Kinh doanh HXH Khu Kiều Đàm,261274
1,,2,,2,1,,1,,,,2,,261277
1,,,,,,,,,,,,,261281
1,30,3,,,1,1,,1,,,4,CMT8,261282
1,100,4,6,,1,,1,1,,,3,Phan Văn Hân,261283
1,115,,,,,,,,1,1,7,Phạm Viết Chánh,261284
1,100,4,,5,1,,,,,1,2,Đường Nguyễn Văn Linh,261285
1,63,,,,1,,,1,1,1,3,Đường 26 tháng 3,261291
1,56,6,6,,1,,,,1,1,5,Phan Văn Trị,261292
1,150,0,0,0,0,0,0,0,,0,0,Trần Xuân Soạn,261293
1,85,3,3,2,1,,1,,,,1,Lê Quang Định,261295
1,54,4,4,5,,,,1,,,4,Đào Tông Nguyên,261296
1,195,,,,,,1,,,,,NGUYỄN THỊ THẬP,261308
1,67.555,2,2,2,1,,,,,1,2,Huỳnh Tấn Phát,261313
1,,4,,,,,,,,1,4,Đường Bùi Văn Ba,261317
1,90,4,7,,,,1,1,1,1,4,Đường Số 14,261321
1,64,6,6,7,1,,,,,,5,Đường Nhựa,261322
1,50,4,,3,1,,,,,1,4,Đ Nguyễn Thị Thập,261326
1,198,,,,,,,,,,2,Hưng Hóa,261329
1,71,3,,,1,,,,,,2,Trần Văn Quang,261338
1,60,2,3,1,1,,1,,1,,2,Lâm Văn Bền,261339
1,70,,,,1,,1,,,,2,LÊ VĂN QUỚI,261343
1,33,,,,1,,1,1,,1,4,Tôn Thất Tùng,261345
1,52,4,4,3,1,0,1,1,0,0,3,Đào Tông Nguyên,261347
