page_link,category,district,article_id,bedrom,wc,direction,balcony_direction,description
https://batdongsan.vn/nha-mat-tien-duong-so-31f-dong-nam-mat-me-yen-tinh-an-ninh-cao-r283718,Nhà mặt phố,Quận 2,283718,4,4,,, Bán nhà mặt tiền đường 31F An phú Quận 2 Diện tích: 4 x 20m cn 80m2 Kết cấu: Trệt 2 lầu sân thượng Hướng: Đông Nam Giá: 16 tỷ (TL) Ngay công viên Cao Đức Lân giao thông thuận tiện đi lại qua các quận trung tâm Lh Tâm 0815813400 để xem nhà Uy Tín 
https://batdongsan.vn/nha-mat-tien-duong-so-31f-dong-nam-mat-me-yen-tinh-an-ninh-cao-r283717,Nhà mặt phố,Quận 2,283717,4,4,,, Bán nhà mặt tiền đường 31F An phú Quận 2 Diện tích: 4 x 20m cn 80m2 Kết cấu: Trệt 2 lầu sân thượng Hướng: Đông Nam Giá: 16 tỷ (TL) Ngay công viên Cao Đức Lân giao thông thuận tiện đi lại qua các quận trung tâm Lh Tâm 0815813400 để xem nhà Uy Tín 
https://batdongsan.vn/ban-gap-biet-thu-cao-cap-kdc-gia-hoa-12x16m-1-tret-2-lau-full-noi-that-cao-cap-so-hong-hoan-cong-lh-0388668882-gap-tam-zalo-r283715,Biệt thự phố,Quận 9,283715,4,5,,, Bán Biệt Thự KDC cao cấp Gia Hoà đường Đỗ Xuân Hợp Phường Phước Long B Thành phố Thủ Đức Diện tích: 12 x 16m Thiết kế 1 trệt 2 lầu Biệt thự thiết kế đẹp Trang bị nội thất Cao cấp Vị trí đối diện công viên mát mẻ Dự án đẹp liền kề với dự án Khang Điền Gia Hoà rất đẹp đầy đủ các dịch vụ tiện ích Như Trung tâm thương mại Hồ bơi Ánh Viên Sân Tennis Công Viên lớn 3ha Gần trường học cấp 1 2 3 nhà thờ chợ Phước Bình Giá: 22 5 tỷ Liên hệ: 0388 668 882 gặp Tâm (zalo) 
https://batdongsan.vn/chinh-chu-can-ban-gap-nha-1-tret-2-lau-4pn-so-hong-hoan-cong-gia-ban-nhanh-4-ty-6-thuong-luong-lh-0388668882-gap-tam-zalo-r283714,Nhà riêng,Quận 9,283714,4,3,,, Chủ cần bán gấp giảm mạnh 5 3 tỷ nay giảm còn 4 6 tỷ Nhà 1 trệt 2 lầu đường Lò Lu Phường Trường Thạnh TP Thủ Đức Nhà có 4 phòng ngủ 3 vệ sinh phòng khách tích hợp đậu ô tô 7 chỗ bếp sân phơi thoáng mát mới xây xong Diện tích đất: 4 x 13m Gần chợ Trường Thạnh trường học cấp 1 2 trường đại học FPT Vietjet Cách khu công nghệ cao 1km thuận tiện giao thông đi lại Giá: 4 tỷ 600 triệu Nhà hướng Đông Nam Lh: 0388 668 882 gặp Tâm (zalo) 
https://batdongsan.vn/ban-gap-biet-thu-villa-park-8x22m-1-tret-2-lau-full-noi-that-gia-chi-18-ty-thuong-luong-lh-0388668882-gap-tam-zalo-r283712,Biệt thự,Quận 9,283712,4,5,,, Cần bán lại căn biệt thự song lập Villa Park Diện tích: 8x17m Nhà hoàn thiện full nội thất Xây dựng 1 trệt 2 lầu có sân thượng Diện tích đất 176m² Có gara ô tô riêng trong nhà Có sân vườn trước sau và bên hông nhà Nhà đã có sổ hồng chính chủ Đường trước nhà 12m đối diện công viên View thoáng mát sau nhà không có dự án nào không bị chắn view Tiện ích nội khu: Hồ bơi massage Jacuzzi khu tổ chức tiệc phòng gym công viên bờ sông khu vui chơi trẻ em sân tennis Giá bán: 18 tỷ thương lượng Địa chỉ: Đường Bưng Ông Thoàn Phường Phú Hữu Q9 Liên hệ: 0388 668 882 gặp Tâm (zalo) 
https://batdongsan.vn/nha-2-tang-hem-o-to-tranh-gan-chung-cu-celadon-33-ty-r283710,Nhà riêng,Tân Phú,283710,2,2,,, Nhà 1 trệt 1 lầu 2 phòng ngủ chính 2 vệ sinh ban công thoáng mát sân trước để xe ô tô bên hông nhà có khoảng đất trồng rau sạch cây kiểng Hẻm rộng xe hơi đến nhà Khu an ninh yên tĩnh Vị trí nhà gần chung cư Celadon Tân Phú Aeon Mall Tân Phú Tiện ích xung quanh đầy đủ Pháp lý chuẩn sổ hồng riêng chính chủ Liên hệ anh Võ: 0909 100 817 Không tiếp trung gian 
https://batdongsan.vn/ban-nha-quan-10-lo-goc-3-mat-thoang-so-dep-4-tang-nhinh-8ty-r283700,Nhà riêng,Quận 10,283700,,,,, ????QUẬN 10 GẦN MẶT TIỀN LÔ GÓC 3 MẶT THOÁNG ĐÃ XÂY FULL KHÔNG QUY HOẠCH KHÔNG LỘ GIỚI NHÀ ĐẸP THIẾT KẾ SANG TRỌNG GIÁ TỐT KHU VỰC 8TỶ7 ====================== LH Sang 0777826387 DT 41m 4 tầng Ngang 4 4m x 10m ⛔ Mô tả: ????Nhà 1 trệt 2 lầu sân thượng 3pn 3wc sân thượng đủ công năng ???? Sổ đẹp lô góc đã xây đúng chuẩn lộ giới ????Hẻm 3m gần mặt tiền ???? Khu dân trí cao (HUYDP) 
https://batdongsan.vn/ban-nha-quan-10-lo-goc-3-mat-thoang-so-dep-4-tang-nhinh-8ty-r283699,Nhà riêng,Quận 10,283699,,,,, ????QUẬN 10 GẦN MẶT TIỀN LÔ GÓC 3 MẶT THOÁNG ĐÃ XÂY FULL KHÔNG QUY HOẠCH KHÔNG LỘ GIỚI NHÀ ĐẸP THIẾT KẾ SANG TRỌNG GIÁ TỐT KHU VỰC 8TỶ7 ====================== LH Sang 0777826387 DT 41m 4 tầng Ngang 4 4m x 10m ⛔ Mô tả: ????Nhà 1 trệt 2 lầu sân thượng 3pn 3wc sân thượng đủ công năng ???? Sổ đẹp lô góc đã xây đúng chuẩn lộ giới ????Hẻm 3m gần mặt tiền ???? Khu dân trí cao (HUYDP) 
https://batdongsan.vn/san-pham-hot-hot-32-r283694,Nhà mặt phố,Quận 10,283694,,,,, SẢN PHẨM HOT HOT Ở 3/2 Ngay đường Ba Tháng Hai Phường 14 Quận 10 kinh doanh tốt đảm bảo an ninh HXH 1 trục khu dân trí cao nhà sửa sơ là vào ở ngay kết cấu 1 trệt 1 lầu đúc giả Sổ vuông không lỗi hoàn công đầy đủ pháp lý chuẩn ( gặp kha ) 
https://batdongsan.vn/san-pham-hot-hot-32-r283693,Nhà mặt phố,Quận 10,283693,,,,, SẢN PHẨM HOT HOT Ở 3/2 Ngay đường Ba Tháng Hai Phường 14 Quận 10 kinh doanh tốt đảm bảo an ninh HXH 1 trục khu dân trí cao nhà sửa sơ là vào ở ngay kết cấu 1 trệt 1 lầu đúc giả Sổ vuông không lỗi hoàn công đầy đủ pháp lý chuẩn ( gặp kha ) 
https://batdongsan.vn/nha-dep-don-tet-ban-nha-moi-3-tang-duong-quang-trung-50m2-42x119m-49-ty-tl-r283691,Nhà riêng,Quận 9,283691,4,3,,, Bán nhà mới 3 tầng Đường Quang Trung Ngã Tư Thủ Đức 50m2 chỉ 4 9 tỷ Nhà 1 trệt 1 lầu gồm 3PN 2WC xây dựng kiên cố ô tô đỗ cửa Nhà còn mới khác vào ở ngay khu phân lô cán bộ cao cấp an ninh yên tĩnh Sổ đẹp pháp lý chuẩn công chứng ngay Gọi ngay: 0968177807 (Thịnh) để hẹn lịch đến xem nhà sớm nhất 
https://batdongsan.vn/ban-lo-goc-2-mat-tien-duong-so-51-sat-ten-lua-r283685,Nhà riêng,Bình Tân,283685,,,,, DT 10x21 Gía 27 tỷ Vị trí: Ngay khu Tân Tạo Tên Lửa Cách đường số 7 chỉ 30m Toà Nhà Mặt tiền 5 Tầng có Hầm Lô góc trang bị đầy đủ thang máy kết hợp văn phòng cafe vỉa hè… Kết cấu: Toàn nhà văn Phòng hơn 1000m2 Sàn gồm: Hầm Trệt 2 Lầu Sân Thượng Trang bị đầy đủ của 1 toà nhà văn Phòng Thang máy xịn Lô góc Toạ lạc Khu tiên Lửa khu víp Sầm uất bậc nhất Bình Tân Gần quốc lộ 1 Khu công nghiệp Tân Tạo Tiện làm văn phòng công ty cty Sản xuất Cafe… Khu dân cư cao cấp Gần Chợ gần trường học gần đường Tên lửa Sổ vuông vức hoàn công đầy đủ công chứng trong ngày LH 0938 925 326 
https://batdongsan.vn/ban-nha-cap-4-mat-tien-duong-so-36-khu-ten-lua-r283677,Nhà riêng,Bình Tân,283677,,,,, Gía : 9 4 tỷ Kết cấu : thông số đẹp 4mX20m hiện trạng nhà Cấp 4 tiện xây mới tùy ý có lề đường 4m Vị trí mặt tiền đường 12m thông tuyến đường Tên Lửa Đường Số 7 Tĩnh lộ 10 Trần Văn Giàu Khu vực đông đúc nhộn nhịp đầy đủ tiện ích như nhà hàng quán ăn quán cà phê ngân hàng khách sạn Không thích thứ gì Sổ vuông vức như tờ A4 không lộ giới chính chủ công chứng bán nhanh LH 0938 925 326 
https://batdongsan.vn/mat-tien-p12-tan-binh-5-tang-btct-ngay-hoang-hoa-tham-4-ty-78-r283674,Nhà mặt phố,Tân Bình,283674,4,5,,, MẶT TIỀN P 12 TÂN BÌNH 5 TẦNG BTCT NGAY HOÀNG HOA THÁM 4 tỷ 78 Vị trí nhà mặt tiền KINH DOANH ngay Hoàng Hoa Thám Diện tích 33m2 công nhận đủ Kết cấu: 1 trệt lửng 3 lầu sân thượng 4PN 5WC giếng trời Pháp lý chuẩn không lộ giới không quy hoạch Liên hệ 0902177052 xem nh à thương lương chính chủ 
https://batdongsan.vn/ban-nha-mat-tien-duong-cau-kinh-sau-chung-cu-tecco-r283672,Nhà riêng,Bình Tân,283672,,,,, Gía : 2 75 tỷ Diện tích: 3 1 × 14m Nhà mặt tiền đường 12m bao lề Kết cấu: Nhà 2 tầng Trệt Lầu làm được 2PN 2VS ban công phơi đồ PK rộng ki ốt trước nhà có thể cho thuê riêng Vị trí: Ngay giáp lộ với Đường dẫn Cao tốcTrung Lương Võ Trần Trí cạnh bên Chung cư Tecco Nguyễn Cửu Phú gần khu Tên Lửa Aeon mall Bình Tân tiện di chuyển khắp nơi Công năng: Nhà ở tạp hóa Đồ uống giặt là Sổ hồng hoàn công đủ công chứng ngay LH 0938 925 326 
https://batdongsan.vn/ban-lo-goc-2-mat-tien-duong-7b-khu-ten-lua-r283668,Nhà riêng,Bình Tân,283668,,,,, Gía : 17 5 tỷ Diện tích: 4x15 KC 1 trệt 2 lầu sân thượng Nhà xây mới vừa đi vào vận hành văn phòng và ở chủ xấy chắc chắn BTCT toàn bộ tường đều đúc bê tông vĩnh cửu chất lượng Nhà thiết kế hiện đại lô góc tầng trên đua ra vỉa hè 1 2m tầng trên rộng hơn 5m đua đều Tổng chủ đang chia mỗi tầng 3 phòng tổng có 8 phòng 6 phòng khép kín Tầng trệt thông sàn làm văn phòng hoặc cho thuê kinh doanh LH 0938 925 326 
https://batdongsan.vn/ban-nha-hem-52-ten-lua-doi-dien-sieu-thi-aeon-r283666,Nhà riêng,Bình Tân,283666,,,,, Gía : 5 1 tỷ Diện tích: 3 75 × 15m Đường 5m thông tứ tung Kết cấu: Nhà 3 tầng Trệt Hai Lầu còn rất mới cứng cáp gồm 4PN 3VS Vị trí: Gần Aeon mall Tên Lửa Cạnh Kinh Dương Vương tiện di chuyển về Trung Tâm Công năng: Ở VP công ty Kinh doanh Online Sản xuất Nhà đang vay bank Agribank 2 5 tỷ GẤP BÁN LH 0938 925 326 
https://batdongsan.vn/ban-nha-3-tang-hem-duong-tan-ky-tan-quy-binh-tan-sat-aeon-tan-phu33m2-chi-26-ty-thuong-luong-shr-r283664,Nhà riêng,Bình Tân,283664,3,,,, Diện tích: 3 3mx10m Nhà 1 trệt 3lầu có sân thượng Gồm 3PN 2WC Khu dân cư hiện hữu dân trí cao Nhà đang cho thuê 8tr/1t Hẻm 3m5 gần sát Aeon tân phú thuận tiện lưu thông các quận Tân phú q11 q10 Giá chỉ 2 6 tỷ còn thương lượng Nhà sổ hồng riêng hoàn công đủ công chứng trong ngày 
https://batdongsan.vn/nha-moi-don-tet-ban-nha-moi-3-tang-vo-van-ngan-44m2-54x8m-4-ty-tl-r283659,Nhà riêng,Thủ Đức,283659,4,3,,, Bán nhà mới 3 Tầng Võ Văn Ngân Nhà Thiếu Nhi Thủ Đức chỉ 4 tỷ TL Nhà 1 trệt 2 lầu gồm 3PN 2WC xây dựng kiên cố Nhà còn mới chủ tặng nội thất khách mua vào ở ngay Sổ đẹp pháp lý chuẩn công chứng ngay Vị trí trung tâm Linh Chiểu cạnh Agribank Bảo hiểm xã hội Thủ Đức Gọi ngay: 0968177807 (Thịnh) để hẹn lịch đến xem nhà sớm nhất 
https://batdongsan.vn/ban-nha-truong-chinh-tan-binh-52m2-4x13-chi-hon-3-ty-r283652,Nhà riêng,Tân Bình,283652,2,1,,, Bán nhà Trường Chinh Tân Bình 52m2 4x13 chỉ hơn 3 tỷ Sổ hồng riêng vuông vức 2PN hẻm ba gác Khu vực trung tâm gần Âu Cơ Ba Vân thuận tiện đi các hướng Nhà cấp 4 tiện xây sửa Pháp lý chuẩn sẵn sàng công chứng ngay Liên hệ 0902177052 xem nhà thật giá thật 
https://batdongsan.vn/nha-khu-vip-p10-55m2-so-no-hau-gia-nhinh-4ty-r283651,Nhà riêng,Gò Vấp,283651,2,2,,, Nhà cần bán Đường Quang Trung Phường 10 Gò Vấp Nhà 2 tầng có 2PN 1trệt 1lau 2WC Hẻm sạch sẽ an ninh yên tỉnh gần mặt tiền 50m Đối diện Vincom hàng xóm thân thiện dân trí cao tiện ích đầy đủ Đất dân cư hiện hữu lộ giới không đáng kể Sổ hồng riêng nở hậu pháp lý sạch công chứng trong ngày miển trung gian giá còn thương lượng Khách kẹt tiền cần bán gấp lh thảo zalo 0934314516 
https://batdongsan.vn/ban-nha-quan-4-mat-tien-cach-1-can-4-tang-btct-3pn-khon-quy-hoach-nhinh-4ty-r283644,Nhà,Quận 4,283644,,,,, ????5TỶ2 GIẢM 700TRIỆU ???? GIA MỚI 4TỶ5 ???? Quận 4 Nhà Mới 3PN 4 Tầng BTCT Hẻm Ba Gác Mặt Tiền Cách 1 Căn Không Quy Hoạch Hoàn Công Đủ Nhỉnh 4Tỷ ==================== ☎️Sang 0777826387 ⛔Mô tả : ???? DT 34m 4 Tầng ???? Ngang 3m6 x 9m5 ???? ĐV Bơ P14Q4 ???? Gần chợ gần trung tâm tiênn ích đầy đủ 
https://batdongsan.vn/cho-thue-kho-mat-tien-duong-tinh-lo-10-dt-450m2-r283643,Nhà riêng,Bình Tân,283643,,,,, 	Diện tích : 4 2x43 	KC 1 trệt 1 lầu 	Gía 17 2 tỷ tl Nhà mặt tiền hiện đang cho thuê doanh thu 20tr/tháng khu vực kinh doanh mua bán tấp nập lương hàng hóa qua lại rất khủng Nhà có 9 phòng trọ và 1 kiot mặt tiền chủ cho thuê nguyên căn khách thuê tự khai thác Nhà cực thích hợp cho khách đầu tư giữ tiền mua xây phòng mạch khách sạn spa Sổ đẹp đang vay bank Mặt tiền đường kinh doanh sầm uất lề đường 6m tha hồ Quy hoạch mở đường 40m giá trị ngày càng tăng cao LH 0938 925 326 
https://batdongsan.vn/ban-nha-mat-tien-duong-so-18-doi-dien-sieu-thi-aeon-r283640,Nhà riêng,Bình Tân,283640,,,,, 	Diện tích : 4x24 	Giá 13 5 tỷ 	Kết Cấu BTCT : 1 trệt 2 lầu sân thượng 	Gồm 4PN 5WC có thang máy 500 kg nằm cuối nhà 	Vị trí gần Tên Lửa Vành Đai Trong Đỗ Năng Tế và đường số 17A LH 0938 925 326 
https://batdongsan.vn/ban-nha-bui-ta-han-4x20m-17ty-khu-an-ninh-duong-dep-rong-4-tang-noi-that-dep-r283636,Nhà mặt phố,Quận 2,283636,5,5,,, Bán Nhà mặt tiền Bùi Tá Hán APAK Q2 Dt 4x20m Kết cấu trệt 2 lầu sân thượng Giá 17 tỷ thương lượng Hoàn công đầy đủ Đường rộng 18m có vỉa hè Vị trí đep gần Đường Nguyễn Hoàng và siêu thị MEGA MARKET An Phú khu vực an ninh bảo vệ trực 24/24 LH Tâm 0815813400 để xem nhà 
https://batdongsan.vn/ban-nha-bui-ta-han-4x20m-17ty-khu-an-ninh-duong-dep-rong-4-tang-noi-that-dep-r283635,Nhà mặt phố,Quận 2,283635,5,5,,, Bán Nhà mặt tiền Bùi Tá Hán APAK Q2 Dt 4x20m Kết cấu trệt 2 lầu sân thượng Giá 17 tỷ thương lượng Hoàn công đầy đủ Đường rộng 18m có vỉa hè Vị trí đep gần Đường Nguyễn Hoàng và siêu thị MEGA MARKET An Phú khu vực an ninh bảo vệ trực 24/24 LH Tâm 0815813400 để xem nhà 
https://batdongsan.vn/ban-nha-mat-tien-duong-so-55-gan-ben-vien-quoc-anh-r283633,Nhà riêng,Bình Tân,283633,,,,, 	Diện tích : 5x16 	Giá 9 8 tỷ 	Kết cấu: 3 lầu PK ST Bếp 6PN 5WC 	 Hiện đang có dòng tiền 25tr/1 tháng 	 Khu dân cư sầm uất 	 Phù hợp khách mua ở kinh doanh cho thuê dạng CHDV 	 Sổ hồng cất két công chứng trong ngày LH 0938 925 326 
https://batdongsan.vn/nha-tot-gia-tot-chinh-chu-can-ban-nha-cu-xa-vinh-hoi-phuong-9-quan-4-r283632,Nhà riêng,Quận 4,283632,2,2,,, Chính chủ cần bán căn nhà thuộc Cư Xá Vĩnh Hội Bến Vân Đồn Phường 9 quận 4 Vị trí: Nằm sát gần cầu Ông Lãnh thuận tiện di chuyển giữa các Quận 1 2 3 5 7 Nằm ngay trục đường lớn của q4uận 4 là Hoàng Diệu và Nguyễn Hữu Hào Nằm trong khu vực chuẩn bị được sát nhập vào Quận 1 Vị trí sát chợ trường học phố ẩm thực thuận tiện sinh hoạt Sổ hồng riêng pháp lý rõ ràng công chứng ngay trong ngày Diện tích sử dụng: 62 m² Kết cấu: 1 trệt 1 lầu Đã sửa chữa lại kết cấu nhà với nhiều không gian hơn: 1 phòng khách 2 phòng ngủ 2 phòng vệ sinh 1 bếp Thoải mái cho 1 gia đình cùng sinh sống Giá: 3tỷ3 (có thương lượng cho khách thiện chí) 
https://batdongsan.vn/ban-sieu-pham-penthouse-cardinal-court-phu-my-hung-thang-122023-ban-giao-nha-r283628,Căn hộ chung cư,Quận 7,283628,4,4,Tây-Bắc,Đông-Nam, Diện tích: 207m2 diện tích sân vườn: 119 89m2 Thiết kế 4 phòng ngủ lớn 4 toilet 02 ô xe ô tô định danh dưới hầm Hướng ban công Đông Nam Nhà bàn giao thô của chủ đầu tư Phú Mỹ Hưng Hiện đã thanh toán 50% tới tháng 12/2023 nhận nhà Pháp lý: Sang tên HĐMB ngân hàng hỗ trợ vay 70% giá trị Giá bán: 2x tỷ Quý khách quan tâm vui lòng liên hệ em Thảo Trang: 0983 525 101 Trân trọng 
https://batdongsan.vn/ban-nha-hem-o-to-ngay-cho-do-dac-binh-an-duong-so-8-q2-75ty-hiem-r283617,Nhà riêng,Quận 2,283617,2,1,,, Cần bán gấp nhà Bình An Q2 DT 4 5mx10m Giá 7 5 tỷ thương lượng Vị Trí cách chợ 50m hẻm ô tô thông thoáng qua các đường nhà kết cấu 1 trệt 1 lầu BTCT LH Tâm 0815813400 để xem nhà UY TÍN Vui lòng bấm vào trang để xem nhiều sản phẩm Quý khách hàng có nhiều sự lựa chọn Xin Cảm ơn 
https://batdongsan.vn/tuyet-pham-nha-moi-hxh-tang-noi-that-gia-699-ty-tl-r283616,Nhà riêng,Gò Vấp,283616,4,5,,, Nhà đẹp Phạm Văn Chiêu phường 8 Q Gò Vấp giá 6tỷ99 Mô tả: 1 trệt 2 lầu 1sân thượng phòng khách bếp 4 phòng ngủ 5ưc sân thượng trước sau và phòng thờ Hẻm xe hơi gần mặt tiền đường khu dân cư yên tỉnh và an ninh Ngay ngã tư Phạm Văn Chiêu với Quang Trung Gần chợ và trường học tiện ích xung quanh đầy đủ Sổ trong két sắt công chứng trong nốt nhạc Miển trung gian giá còn thương lượng 
https://batdongsan.vn/ban-dat-goc-2-mat-tien-duong-42-doi-dien-bonchen-r283608,Nhà riêng,Bình Tân,283608,,,,, Cần bán lô đất góc 2 mặt tiền đường vị trí cực đẹp mặt tiền đường 42 chỉ 20m là ra đường Trần Văn Gìau DT 4x19 xây full đất không lộ giới Gía 9 8 tỷ tl Sổ hồng sang tên liền Lh 0938 925 326 
https://batdongsan.vn/ban-nha-hem-xe-tai-duong-thach-lam-phu-thanh-tan-phu-r283603,Nhà riêng,Tân Phú,283603,3,3,,, TÂN PHÚ HẺM XE TẢI THÔNG SÁT MẶT TIỀN 72M2 KHÔNG LỘ GIỚI VỪA Ở VỪA KINH DOANH Kết cấu: Nhà 1 lầu BTCT 3PN 2WC sân rộng có 1PN tầng trệt mới ở ngay Hẻm xe tải xe hơi vào nhà an ninh Sổ vuông hoàn công đủ Tiện ích xung quanh bủa vây 
