article_id,alleyway_property,under_mortgage,residential_purpose,numbers_of_floors,has_rooftop,furnished,street_name,0
278672.0,0,0,1,2,0,0,Cách Mạng Tháng 8,
278670.0,,,1,3,1,1,Lê Văn Sỹ,
278668.0,0,0,1,3,1,1,Lê Văn Sỹ,
278666.0,,,1,3,,1,Nhiêu Tứ,
278665.0,1,,1,0,,,Tỉnh lộ 43,
278657.0,1,1,1,2,1,1,Thống Nhất,
278647.0,,,,,,,Đường Lò Lu,
278643.0,1,0,1,2,1,,Lê Đình Cẩn Bình Tân,
278639.0,1,,1,3,,,Giáp Quận 6,
278633.0,1,,1,5,,1,Lũy Bán Bích Thoại Ngọc Hầu Âu Cơ,
278625.0,,,1,2,,,"Phường 17, Bình Thạnh",
278620.0,0,0,1,0,0,0,Tân Hiệp Hóc Môn,
278619.0,0,,1,4,,,Sơn Kỳ,
278617.0,,,,,,,,
278615.0,,,1,,,,Đường B Trưng Trắc,
278605.0,1,,1,3,1,1,Hoàng Diệu,
278604.0,1,0,1,2,0,0,Trương Quốc Dung,
278603.0,0,0,1,2,0,0,Lê Quý Đôn,
278601.0,1,,1,2,,,Xô Viết Nghệ Tỉnh,
278597.0,1,0,1,2,1,,Nguyễn Đình Chính,
278594.0,1,0,1,0,0,0,Linh Xuân,
278592.0,1,0,1,4,1,1,Bùi Quang Là,
278591.0,1,0,1,4,1,1,Bùi Quang Là,
278588.0,1,0,1,0,0,0,QL1K,
278586.0,1,,1,3,1,,Kha Vạn Cân,
278585.0,0,1,1,2,1,,Hiệp Bình,
278584.0,0,,1,2,,,Kha Vạn Cân,
278574.0,0,,1,3,1,,Lê Quang Định,
278570.0,1,,1,2,,,Tân Hòa Đông,
278568.0,,,1,,,,Tỉnh lộ 43,
278567.0,,,1,5,1,,Tân Hương,
278566.0,,,1,,,,,
278565.0,,,,,,,,
278563.0,,,1,,,,Tỉnh lộ 43,
278557.0,,,1,3,1,,Đỗ Xuân Hợp,
278553,0,,1,2,0,,Đường 26/3 Tân Kỳ Tân Quý,
278552.0,,,1,4,1,,Đường Đặng Văn Bi,
278550.0,,,1,2,,1,Đường 6m,
278548.0,,,1,2,,1,KDC Nam Long Binh Tan,
278547.0,,,1,4,,,Nguyễn Thị Tú,
278546.0,0,,1,2,,,Đường Thoại Ngọc Hầu,
278544.0,,,1,2,,,Luỹ Bán Bích,
278540.0,,,,,,,,
278535.0,,,1,4,1,1,Bình Tân Giáp Tân Phú,
278531,1,0,1,2,0,1,Lê Văn Khương Hiệp Thành,
278529.0,1,,1,4,1,,Lê Văn Sỹ,
278528.0,1,0,1,2,0,1,Hoàng Diệu 2,
278525.0,1,0,1,3,1,,Nguyễn Thị Huỳnh,
278519.0,1,,1,2,,,Đỗ Xuân Hợp Dương Đình Hội,
278517.0,,,1,4,1,1,Bình Tân,
278514.0,,,1,2,1,,Bạch Đằng,
278513.0,,,1,2,1,,Đinh Tiên Hoàng,
278510.0,,,1,,,,đường Tây Lân,
278509.0,,,1,,,,Trần Đại Nghĩa,
278506.0,0,,1,2,,,Lệ Quang Định,
278499.0,,,1,,,,Quận 10,
278498.0,,,1,3,1,1,Phạm Văn Đồng,
278497.0,1,,1,3,,,Phan Huy Ich,
278496,,,1,3,,,Lê Lợi,
278495.0,,,1,4,,1,Tân Hương,
278490.0,1,,1,2,,,Đường 339 Phước Long,
278488.0,,,1,2,,,Nguyễn Oanh Nguyễn Văn Dung Lê Đức Thọ,
278487.0,1,,1,2,0,1,"Huỳnh Tấn Phát, Quận 7",
278484.0,,,1,5,,,Lý Thánh Tông,
278483.0,1,,1,3,1,1,,
278481.0,,,1,5,,,Đỗ Xuân Hợp,
278470.0,,,1,4,1,,Lê Duy Nhuận,
278468.0,,,1,40,,1,Phạm Văn Đồng,
278466.0,,,1,,,,Phạm Văn Đồng,
278464.0,,,1,,,1,Điện Biên Phủ,
278462.0,1,0,1,3,1,1,Phan Huy Ich,
278461.0,,,1,149,,,Phạm Văn Đồng,
278460.0,,,1,3,1,1,Bạch Đằng,
278456.0,1,,1,2,,,Trường Chinh,
278452.0,1,,1,2,1,,Nguyễn Thượng Hiền,
278451,1,0,1,2,0,0,Nguyễn Tư Giản,
278447.0,,,1,,,,Huỳnh Tấn Phát,
278446.0,1,,1,,,,Bình Mỹ,
278444.0,1,0,1,2,0,1,Phan Đăng Lưu,
278443.0,,,1,,,,Tân Kỳ Tân Quý,
278441.0,1,,1,3,,1,Kinh Dương Vương,
278434.0,,,1,2,1,1,Huỳnh Tấn Phát,
278432.0,1,0,1,3,1,1,,
278431.0,1,,1,2,,,Phạm Văn Đồng,
278429.0,,1,1,2,,,Hoàng Quốc Việt,
278419.0,,,1,2,,,Lê Văn Quới,
278410.0,1,,1,2,,,Hương Lộ 3,
278405.0,,,1,3,1,,Đường Đặng Văn Bi,
278397.0,0,0,1,3,0,0,đường 14 F.5 Gò Vấp,
278396.0,,,1,3,,,"đường 14 F, Gò Vấp",
278393.0,,,1,2,1,,Hồ Hộc Lạm,
278392.0,,,1,3,,,Phạm Văn Đồng,
278386.0,1,0,1,0,0,0,Lê Đình Cần,
278381.0,,0,1,,,,Kỳ Đồng,
278380.0,,,1,,,,Lê Tấn Bê,
278379.0,,,1,,,,đường Suối Cái Phường Linh Xuân Thủ Đức,
278378.0,1,0,1,4,1,,Kỳ Đồng,
278374.0,1,0,1,2,0,0,Bạch Đằng,
278370.0,1,0,1,2,0,1,Nguyễn Hữu Cảnh,
278369.0,,,1,4,,,MT Tây Hòa,
278368.0,,,1,,,,,
278367.0,1,,1,2,,,Nơ Trang Long,
278365.0,1,,1,3,1,,Nguyễn Bình,
278364.0,1,,1,2,1,,Trần Xuân Soạn,
278363.0,1,,1,2,,1,"Huỳnh Tấn Phát, Nhà Bè",
278360.0,0,,1,2,,,Hồ Bá Phấn,
278359.0,,,1,0,,,cạnh Big C liền kề Aeon Mall Tên lửa,
278358,,,1,2,,1,Trần Cao Vân,
278357.0,0,0,1,3,0,1,Đường Đặng Văn Bi,
278349.0,1,0,1,4,0,,Trường Chinh,
278348.0,1,,1,3,,,"Tân Hương, Tân Phú",
278328.0,,,1,,,,BCR Tam Đa,
278327.0,,,1,,,,Phan Đình Thông,
278325.0,,,1,5,,1,"Đ.Số 10, Phú Lâm B, Quận 6",
278324.0,,,1,5,,1,Đ.Số 10 Gần Mặt Tiền Bà Hom Chợ Phú Lâm,
278321.0,,,1,5,,,Khu Bình Phú,
278320.0,1,,1,2,1,,Nam Hùng Vương,
278319.0,1,,1,2,,,Lê Văn Quới Bình Trị Đông A Bình Tân,
278311.0,1,,1,1,,,Trường Chinh,
278310.0,,,1,2,,1,Phan Đăng Lưu,
278309.0,1,,1,1,,,"Đường 11, Linh Xuân, Thủ Đức",
278307.0,1,,1,1,,,"Đường số 8, Linh Xuân, Thủ Đức",
278300.0,0,,1,2,1,1,Phường Trường Thạnh Quận 9,
278298.0,,,,,,,,
278297.0,,,1,4,,,Đỗ Xuân Hợp,
278295.0,1,,1,3,1,1,,
278294.0,1,,1,2,1,,Đặng Văn Bi,
278293.0,1,,1,2,1,,Đặng Văn Bi,
278291.0,1,,1,2,1,1,Phường Bình Thọ,
278289.0,0,,1,2,,,Phan Huy Ich,
278287.0,,,1,,,,Phạm Văn Đồng,
278284.0,,,1,,,,Phú Lâm,
278282.0,1,0,1,0,,,Hương Lộ 2,
278281.0,,0,1,20,,,De Capella,
278276.0,0,0,1,,,0,Phạm Văn Đồng,
278274.0,,,,,,,KCN Hiệp Phước,
278273.0,,,1,,,,Trần Não,
278271.0,,,1,2,,1,"Phường 17, Bình Thạnh",
278267.0,1,,1,,,,Đường số 8 Linh Xuân,
278263.0,1,,1,,,,Huỳnh Văn Nghệ,
278262.0,,,1,2,,,Trung Tâm Linh Trung (TP Thủ Đức),
278261.0,,,1,2,,,"Linh Trung, Thủ Đức",
278260.0,1,,1,4,,1,Phạm Văn Chiêu,
278255.0,,,1,4,,,Đỗ Xuân Hợp,
278248.0,,,1,,,,Trường Tiểu Học Bình Mỹ Chợ Ấp 7,
278247.0,1,,1,2,,1,"Tân Hương, Tân Phú",
278241.0,1,0,1,3,1,1,Tân Sơn Nhì,
278237.0,1,,1,3,1,,Đường số 51 Phường 14 Gò Vấp,
278236.0,1,0,1,2,1,1,Phan Đăng Lưu,
285164.0,,,,"8, 6, 0, 6, 7, 14, 15, 7, 18",,1,Phạm Văn Đồng,
278228,1,,1,4,1,,Phạm Huy Thông,
278224.0,1,1,1,3,0,,Mã Lò Gò Xoài Lê Văn Quới Bình Hưng Hòa A Bình Tân,
278220.0,,,1,2,1,1,Nguyễn Bặc,
278218.0,,,1,3,1,,Nguyễn Tử Nha,
278217.0,,,1,4,1,,HXH Quang Trung Phường 08 Gò Vấp,
278214.0,,,1,6,,1,CV Phú Lâm,
278211,0,,1,2,,,"TP Thủ Đức, Quận 2",
278210.0,1,0,1,2,1,1,Lê Hồng Phong,
278209.0,,,1,2,,1,Bạch Đằng,
278208.0,,,,,,,,
278199.0,1,,1,3,1,,Chu Văn An,
278198.0,0,,1,2,,,Nguyễn Du,
278197.0,0,0,1,2,1,1,Lê Hồng Phong,
278196.0,,,1,,,,Lê Văn Lương,
278195.0,1,0,1,0,0,0,Lê Văn Duyệt,
278194.0,1,,1,4,1,,phạm văn bạch nguyễn tư giản phan huy ích,
278193.0,1,,1,2,,,"Huong Lo 2, Binh Tan",
278192.0,,,1,,,,"Tam Đa BCR, Phường Trường Thạnh, Quận 9",
278190,,,1,,,,Hồ Học Lãm An Lạc Bình Tân,
278186.0,1,,1,,,,Lê Văn Duyệt,
278183.0,,,1,,,,Quốc lộ 1K,
278181.0,1,0,1,0,,,QL 1K,
278180.0,1,0,1,0,,,QL 1K,
278179.0,,1,1,20,,1,Luong Dinh Cua,
278175.0,1,,1,3,,,Hương Lộ 2,
278173.0,1,,1,,,,Lê Đình Cẩn,
278171.0,1,,1,2,,,Miếu Gò Xoài,
278170.0,,1,1,2,,,Âu Dương Lân,
278167.0,1,,1,1,,,Mã Lò,
278164.0,1,,1,3,1,,Hương Lộ 2,
278159.0,1,,1,3,,,Hoàng Hoa Thám,
278153.0,1,,1,3,1,,Hương Lộ 2,
278152.0,1,,1,2,,,Tan Chanh Hiep,
278148.0,1,,1,3,1,,Hương Lộ 2,
278147.0,0,0,1,2,1,1,Đường Số 21 (Quốc Lô 13 Cũ) Hiệp Bình Phước Tp Thủ Đức,
278143.0,1,,1,3,1,,Hương Lộ 2,
278142.0,1,,1,2,1,,Phan Anh,
278141.0,1,0,1,2,0,1,Nguyễn Huy Lượng,
278136.0,1,,1,3,1,,Gò Xoài,
278135.0,1,0,1,2,0,1,Nơ Trang Long,
278131.0,,,1,3,,,Bình Tân kế Tân Phú,
278127.0,1,,1,2,1,,Lê Đức Thọ Phường 16 Gò Vấp,
278126.0,,,1,4,,,Nguyễn Thượng Hiền,
278124.0,,,1,2,1,,"Riva Park, Quận 4",
278120.0,1,,1,,,,Nguyễn Văn Bá,
278119.0,,,1,,,,Sát dự án Đông Tăng Long phường Trường Thạnh Quận 9,
278118.0,,,1,5,,,Lê Cơ,
278117.0,,,1,,,,Đường Bà Lài,
278115.0,,,1,,,,,
278112.0,,,1,,,,Đường Nguyễn Văn Quá,
278109.0,1,0,1,2,0,1,Trần Cao Vân,
278108.0,,,1,6,,1,Đường Nơ Trang Long,
278106.0,,,1,5,,,Cách Mạng Tháng Tám,
278104.0,,,1,2,,,Đường số 34 P Bình Trưng Tây Quận 2,
278100,1,0,1,2,0,1,Nơ Trang Long,
278097.0,1,,1,2,1,1,Nguyễn Tư Giản,
278096.0,,,1,,,,sau lưng đầu mối Hóc Môn xã Xuân Thới Đông,
278095.0,1,,1,5,,1,Hương Lộ 2,
278094.0,1,,1,4,1,1,Quang Trung Phường 8 Gò Vấp,
278092.0,,,1,2,0,,Hồ Học,
278091.0,,,1,5,,1,Quang Trung Phường 8 Gò Vấp,
278087.0,0,0,1,2,1,1,Nguyễn Kiệm,
278081.0,0,,1,4,,,Phạm Văn Chiêu,
278079.0,1,,1,3,,,Hòa Bình Tân Phú,
278077.0,,,1,,,,Lò Lu,
278076.0,1,,1,2,,,Nguyễn Sỹ Sách,
278073.0,1,,1,2,,,Mã Lò,
278072.0,1,,1,2,,1,Lạc Long Quân,
278071.0,1,0,1,0,1,1,Chu Văn An,
278070.0,1,0,1,2,0,1,Lê Vân Sự,
278069.0,1,,1,,,,Linh Trung,
278068.0,1,,1,2,,,Phước Bình,
278061.0,1,,1,4,1,,Lê Trọng Tấn,
278060.0,0,1,1,,,,Tỉnh lộ 43,
278056.0,,,1,5,,,Nguyễn Đình Chiểu,
278054.0,0,,1,2,,,Lê Văn Duyệt,
278053.0,0,,1,4,,,Hương Lộ 2,
278041.0,,,1,2,1,,Trường Chinh,
278040.0,,,1,,,1,Xa Lộ Hà Nội,
278034.0,,,,,,,671 Nguyễn Duy Trinh Bình Trưng Đông Quận 2,
278033.0,,,1,4,,1,KDC Bình Phú,
278029.0,,,1,,,,Bưng Ông Thoàn,
278027.0,,,1,,,,Nhà Dương Thị Mười-Tân Chánh Hiệp-Chỉ sau căn mặt tiền-Gần Bệnh viện Q.12,
278023.0,1,0,1,2,0,1,Lê Đức Thọ,
278022.0,1,0,1,2,0,1,Lê Đức Thọ,
278018.0,1,0,1,2,0,0,"Phường Bình Thọ, TP Thủ Đức",
278017.0,1,,1,3,,,Lê Văn Quới Phan Anh Hương Lộ 2 Hòa Bình,
278006.0,1,,1,2,1,1,Nguyễn Sơn,
278004,,,1,3,1,,Lê Quang Định,
278003.0,0,,1,2,,,Đinh Tiên Hoàng,
277998,1,,1,2,,,Lê Văn Quới,
277993.0,,,1,3,,,trương định,
277989.0,,,1,6,1,,Phan Văn Trị,
277987.0,,,1,,,1,Đường Đỗ Xuân Hợp,
277973.0,,,,,,,,
277972.0,1,,1,2,,1,Phạm Văn Đồng,
277971.0,,,1,3,,1,Thảo Điền,
277957.0,1,,1,2,,,Đỗ Xuân Hợp,
277955,1,0,1,0,1,0,Huỳnh Văn Nghệ,
277953.0,,,1,,,,Kênh Tân Hóa,
277948.0,1,,1,2,1,,Nơ Trang Long,
277947.0,,,1,1,,,Đường số 4,
277941.0,,,,,,,,
277940.0,1,,1,,,,Huỳnh Văn Nghệ,
277939.0,,1,1,2,,,Quốc Lộ 13 Hiệp Bình Chánh Thủ Đức,
277938.0,0,0,1,3,1,1,Đinh Tiên Hoàng,
277937.0,0,0,1,3,1,1,Đinh Tiên Hoàng,
WPU Y 277936.0,1,,1,,,,Kinh Dương Vương,
277935.0,1,0,1,4,0,1,Hương Lộ 2,
277927.0,,,1,,,,Trần Đại Nghĩa,
277926.0,,,1,,,,Trần Đại Nghĩa,
277925.0,,,1,,,,Nguyễn Hữu Thọ,
277920.0,1,0,1,4,0,1,Bình Tân,
277917.0,0,0,1,0,0,0,Lê Văn Quới,
277913.0,,,1,,,,"KDC Tân Thuận Tây, Quận 7",
277905.0,,,1,2,,,Trung Mỹ Tây,
277904.0,1,0,1,4,0,1,Lê Văn Sỹ,
277902.0,,,1,3,1,,Hậu Giang Quận 6,
277898.0,1,,1,4,,,Nguyễn Hữu Cảnh,
277894.0,,,1,,,,,
277893.0,1,,1,3,1,1,Hẻm xe tải thông Tân Kỳ Tân Quý Bình Hưng Hòa A Bình Tân,
277879.0,1,,1,2,,1,Phạm Văn Đồng,
277876.0,,,1,,,,Lê Tấn Bê,
277875.0,0,,1,3,1,,Lê Văn Quới,
277874.0,,,1,20,,,Lò Lu,
277871.0,1,,1,2,,,Liên Khu 8-9,
277870.0,1,,1,2,,1,Bùi Tư Toàn Bình Tân,
277869.0,1,,1,4,,,Gò Xoài,
277867.0,1,,1,2,,,Gò Xoài,
277865.0,1,,1,3,1,,Đất Mới,
277864,1,,1,3,1,1,Tân Bình,
277862.0,1,,1,3,1,,Hương Lộ 2,
277857.0,1,1,1,5,1,,Trần Thái Tông Tân Bình,
277856.0,1,,1,2,,,Thích Quảng Đức,
277855.0,1,,1,6,1,1,Phạm Văn Chiêu,
277854.0,,,1,,,,"Đường số 9, Cư xá Savimex, Bình Chiểu, Thủ Đức",
277853.0,1,,1,2,,,"Đường số 9 Bình Chiểu, Thủ Đức",
277852.0,1,1,1,3,0,,Xô Viết Nghệ Tĩn,
277851.0,1,0,1,2,0,0,Phạm Văn Đồng,
277850.0,1,,1,4,1,,Hương Lộ 2,
277849.0,1,,1,2,,1,Hương Lộ 2,
277848.0,,,1,,,,Tây Thạnh,
277846.0,1,,1,2,,,Lê Văn Quới,
277843.0,1,0,1,2,0,0,Thanh Đa - Bình Quới,
277842.0,1,,1,2,1,,Đường số 5 p17 gò vấp,
277841.0,1,,1,2,,,Quang Trung Phường 8 Gò Vấp,
277840.0,1,,1,4,,,Hồ Học Lãm,
277839.0,,,1,2,,1,Hồ Học Lãm,
277835.0,1,,1,4,,1,Tân Hoà Đông,
277833.0,1,0,1,3,1,0,,
277832.0,1,0,1,3,0,0,Lê Văn Quới,
277830.0,,,1,2,,1,Phan Tây Hồ,
277819.0,1,0,1,0,0,0,Lạc Long Quân,
277818.0,,,1,,,,Trường Thạnh,
277817.0,,,1,4,1,,Đường số 12,
277813.0,1,,1,2,,1,Lê Đình Cẩn,
277809.0,,,1,,,,trạm y tế Nhơn Đức,
277808.0,1,,1,2,,,Đường Nhựa,
277807.0,,,1,3,,1,Nguyễn Văn Đậu,
277806.0,,,1,5,,1,Đ.Tân Thắng,
277805,1,,1,4,,,Nguyễn Hồng Đào,
277798.0,,,1,4,1,,Trương Định,
277796.0,1,,1,2,,1,Dương Quảng Hàm,
277792.0,1,,1,3,,1,Lê Văn Duyệt,
277791.0,,,1,4,,,Đỗ Xuân Hợp Dương Đình Hội,
277786.0,1,,1,3,1,,Lê văn quới,
277785.0,1,,1,2,,1,Lê Quang Định,
277783.0,1,1,1,2,,,Nguyễn Thanh Tuyền,
277780.0,,,1,3,1,,Phố Huỳnh Thiện Lộc,
277776,,,1,2,,,Tân Hòa Đông,
277775.0,,,1,,,,,
277773,1,,1,2,,1,Bùi Đình Tuy,
277772.0,1,1,1,2,,,Nguyễn Thanh Tuyền,
277768.0,,,1,4,,,Tên Lửa,
277767.0,1,0,1,3,0,0,Trương Quốc Dung,
277762.0,1,,1,3,1,,Phan Văn Trị,
277759,,,1,2,,,Thống Nhất,
277757.0,,,1,4,1,,Tân Tiến Đông Hồ,
277756.0,,,1,4,1,,Tân Tiến Đông Hồ,
277754.0,1,,1,2,1,,Lê Đình Cẩn,
277753.0,1,,1,2,,,Ni Sư Huỳnh Liên,
277752.0,,,1,,,1,Đường Đỗ Xuân Hợp,
277751.0,1,,1,2,,,Lê Văn Quới,
277750.0,1,,1,4,,,Phường 25 Bình Thạnh,
277749.0,,,1,,,,Quốc Lộ 22,
277747.0,,,1,,,1,Đường Song Hành,
277746,1,,1,3,1,,Mã Lò,
277743,,,1,0,,,"Hoàng Hữu Nam, Lê Văn Việt",
277742.0,,,,,,,Lò Lu,
277741.0,,,1,1,,,Tỉnh lộ 8,
277739.0,1,0,1,2,0,0,Phan Đình Phùng,
277738.0,,,1,2,1,,Mai Văn Ngọc,
277737.0,1,0,1,3,0,0,Trương Quốc Dung,
277736.0,1,0,1,2,1,1,đường 38 Hiệp Bình Chánh,
"50m2, 2 tầng",1,,1,2,,1,Nguyễn Văn Khối,
277733.0,,,1,8,,1,MT Lâm Văn Bền,
277732.0,,,1,4,,,Q.Tân Bình,
277731.0,,,1,3,1,1,Tỉnh Lộ 10,
277729.0,,,1,3,1,,Khu TDC Phú Mỹ Q7,
277728,1,,1,3,1,,Ni Sư Huỳnh Liên,
277726.0,1,,1,2,,,Lê Văn Chí,
277722.0,,,1,15,,1,đường Ngô Tất Tố,
277718.0,0,0,1,2,0,0,Đường Võ Duy Ninh,
277717.0,1,0,1,3,1,1,An Dương Vương,
277715.0,,,1,4,,,KDC Nam Long An Lạc Bình Tân,
277714.0,1,,1,2,1,,Nguyễn Văn Khối Gò Vấp,
277713.0,,,1,2,,,P.6 Tân Bình,
277712.0,,,1,2,,,Lê Đình Cẩn,
277711.0,,,1,,,,,
277710.0,,,1,21,,,,
277708,0,,1,3,,,Hương Lộ 2,
277702.0,,,1,2,,,Lẵ Đình Cần Tân Tạo Bình Tần,
277700,0,0,1,4,1,1,Nguyễn Văn Trỗi,
277698.0,,,1,0,,,Nguyễn Thái Sơn Phường 5 Gò Vấp,
277697.0,1,,1,5,,,Phạm Văn Đồng,
277696.0,1,,1,3,,1,Tân Hương,
277695.0,1,0,1,1,1,0,Lê Đình Cẩn,
277694.0,,,1,2,1,,"BÀ HOM, Quận 6",
277686.0,,,1,2,,1,Phan Xích Long,
277685.0,0,0,1,7,0,0,đường Nguyễn Đình Chiểu,
277684.0,,,1,2,,,"Thảo Điền, Quận 2",
277683.0,1,,1,2,,1,Tân Hương,
277680.0,,,1,3,1,,Kinh Dương Vương,
277679.0,1,,1,3,1,,An Dương Vương,
277676.0,,1,1,,,,Nguyễn Văn Công,
277673.0,,,1,3,1,,Nam Long Phu Thuan Q7,
277672.0,,,1,4,,,Đường Gần Quốc lộ 1A Vòng xoay An Lạc Trần Đại Nghĩa,
277671.0,,,1,,,,Ba Đình,
277670.0,,1,1,,,,"Đường 30, Phường 6, Quận Gò Vấp",
277668.0,,,1,,,,Đường Thăng Long,
277664.0,1,,1,2,,,"Phan Đình Phùng, Phan Đăng Lưu, Phan Xích Long, Trường Sa",
277661.0,,,1,4,1,1,Thạnh Mỹ Lợi 1,
277660.0,,,1,2,1,,Lũy Bán Bích,
277659.0,,,1,3,1,,Lũy Bán Bích Vườn Lài Thoại Ngọc Hầu,
277658.0,,,1,4,,,P. Hiệp Phú Thủ Đức,
277657.0,,,1,,,1,Nguyễn Văn Linh,
277655.0,1,,1,2,,,"Hầu Ngọc, Quận Tân Phú, Aeon Mall Tân Phú",
277654.0,,,1,2,1,,nguyễn cửu phú,
277651.0,,,,,,1,Đường Võ Chí Công,
277650,,,1,5,,,Phan Văn Trị,
277648,1,,1,3,,,Nguyễn Xí F13 Bình Thạnh,
277644.0,,,1,1,,,Thủ Đức,
277643.0,,,1,2,,,Thủ Đức,
277642.0,,,1,2,,,Lê Văn Quới,
277640.0,,,1,1,,,Huỳnh Khương An,
277638.0,0,,1,4,,1,Lũy Bán Bích,
277637.0,1,,1,2,0,,Mã Lò,
277634.0,1,,1,1,1,,Hương Lộ 2,
277633.0,,,,,,,,
277632.0,1,0,1,2,0,1,Phạm Văn Đồng,
277631.0,1,0,1,2,0,1,Phạm Văn Đồng,
277630.0,1,,1,3,1,,Hương Lộ 2,
277629.0,,,1,4,,,Nguyễn Thành Ý,
277628.0,,,1,4,1,1,An Lạc Bình Tân,
277625.0,1,0,1,0,0,0,Hoàng Văn Thụ,
277623.0,,,1,6,,,UBND quận Phú Nhuận,
277622.0,,,1,5,,,Đề Thám,
277621.0,1,,1,3,,1,Linh Trung,
277620.0,1,,1,3,,1,Linh Trung,
277619.0,1,1,1,2,0,,Huỳnh Thị Hai,
277615.0,,,1,2,,,,
277614.0,1,,1,4,1,,Hẻm 3m,
277613.0,0,0,1,0,0,0,đường số 5 sát Aeon Tân Phú,
277609.0,1,0,1,1,0,1,Nguyễn Hữu Cảnh,
277608.0,0,0,1,2,,,Phạm Văn Chiêu,
277601.0,1,,1,4,1,,"Hương Lộ 2, Bình Tân",
277599.0,1,,1,3,1,,Hậu Tài Lộc,
277597.0,1,,1,2,,,Chế Lan Viên,
277594.0,,,1,20,,,,
277593.0,1,,1,2,,,Tân Chánh Hiệp 21,
277592.0,1,,1,,,,Võ Thành Trang,
277588.0,0,,1,2,,1,Lê Văn Duyệt,
277581.0,,,,4,,,Lê Văn Quới,
277580.0,1,,1,2,,,Vo Van Ngon,
277573.0,,,1,3,,,Nam Hùng Vương,
277571.0,1,,1,2,,,Đường Lê Tấn Bê,
277570.0,1,,1,2,,,Đường Lê Tấn Bê,
277569.0,1,,1,5,,,Lê Văn Thọ,
277568.0,1,,1,3,1,,Đường số 8 Phường 11 Gò Vấp,
277567.0,0,0,0,4,1,0,Lê Trọng Tấn,
277566.0,,,1,4,1,,Lê Trọng Tấn,
277565.0,,,,,,,Trần Não,
277562.0,1,,1,2,,,Cô Bắc P.1 Phú Nhuận,
277561.0,,,1,,,,Quốc lộ 1K,
277560.0,,,1,,,,Quốc lộ 1K,
277559.0,1,,1,3,1,,Cầm Bá Thước,
277558.0,,,1,,,,Liên Phường,
277557.0,0,0,1,0,0,0,Đất Linh Xuân,
277556.0,0,0,1,0,0,0,"Đất Linh Xuân, QL 1K",
277552.0,,,1,,,,Trần Não,
277549.0,,,1,2,,,KDC Khang An Phú Hữu Quận 9,
277548.0,,,1,2,,,Khang An,
277545.0,,1,1,2,,,Kinh Dương Vương An Lạc Bình Tân,
277544.0,,1,1,2,,,Kinh Dương Vương An Lạc Bình Tân,
277541.0,,,1,,,,Lò Lu,
277540,,,1,,,,Lò Lu,
277538.0,1,,1,2,,,đường 22 Phước Long B Quận 9,
277537.0,,,1,,,1,Đường Võ Chí Công,
277534.0,,,1,2,1,1,Lê Văn Thọ,
277532.0,,,1,,,1,Đường Đỗ Xuân Hợp,
277531.0,0,0,1,3,0,1,Luỹ Bán Bích,
277526.0,,,1,16,,1,Ngô Tất Tố,
277521.0,,,1,,,,Nguyễn Ngọc Cung,
277517.0,1,,1,3,1,,,
277516.0,1,,1,2,1,,,
277514.0,,,1,,,,Lê Văn Lương,
277513.0,0,,1,2,,,Lê Văn Quới,
277512,,,1,,,,Nguyễn Thái Sơn Phan Văn Trị,
277510,0,,1,2,0,,Phan Văn Trị,
277505.0,,,1,2,,,"Đường số 1, Phường Bình Thọ",
277499.0,,,1,,,,Quốc lộ 1A Bình Hưng Hòa B,
277498.0,0,,1,3,,,Tô Hiệu Tân Phú,
277494.0,,,1,,,,Phan Anh Bình Trị Đông Bình Tân,
277492.0,1,0,1,3,0,0,Phường 11 Gò Vấp,
277491.0,1,,1,4,0,,Phường 11 Gò Vấp,
277489.0,1,,1,,,,Q12,
277484.0,,,1,3,1,,Kinh Duong Vuong,
277482.0,1,0,1,2,0,0,QL 1A,
277473.0,1,0,1,1,0,0,Huỳnh Thị Hai,
277468.0,,,1,3,,,Đường thông Đỗ Xuân Hợp Dương Đình Hội,
277466.0,1,0,1,2,1,0,Ni Sư Huỳnh Liên Lạc Long Quân Hồng Lạc,
277463.0,1,0,1,2,1,1,Ni Sư Huỳnh Liên,
277461.0,,,1,2,,,Phan Đăng Lưu,
277460.0,0,0,1,2,0,0,Nam Kỳ Khởi Nghĩa,
277456.0,1,,1,3,1,,Phan Huy Ích,
277455.0,,,1,0,,,Đoàn Minh Triết Thái Mỹ,
277454.0,1,,1,4,,,,
277448.0,1,,1,4,1,,Tân Kỳ Tân Qúy Bình Tân,
277444.0,,,1,0,,,Ngô Quang Thắm Nhà Bè,
277442.0,,,1,,,,chợ Linh Xuân,
277441.0,,1,1,,,,Luong Dinh Cua,
277440.0,,,1,2,,,Miếu Gò Xoài,
277439.0,,,1,2,,,Lê Văn Quới,
277432.0,,,1,,,1,Xa Lộ Hà Nội,
277426,0,0,1,0,0,0,Đường DT43,
277419.0,,,1,0,,,Đường trước nhà,
277418.0,1,,1,2,,,Lê Văn Thọ,
277417.0,,,1,4,,1,Aeon Tân Phú-BHH-Bình Tân,
277414.0,,,1,2,,,"Riva Park, Quận 4",
277413.0,,,1,,,,Long Hoà,
277412.0,,,1,,,,Trần Não,
277410.0,0,0,1,0,0,0,Trần Thị Điệu,
277402.0,,,1,2,,,khu y tế kỹ thuật Bình Trị Đông B Bình Tân,
277399.0,,,,,,,,
277394.0,,,1,4,1,1,đường số 10 Linh Trung,
